seriesuid,point_index,nodule_index,z,y,x,rel_z,rel_y,rel_x,grid_h,grid_w,estimated_depth
1.3.6.1.4.1.14519.5.2.1.6279.6001.323535944958374186208096541480,2,0,222.0,105.0,106.0,0.844106463878327,0.5357142857142857,0.40458015267175573,197,263,264.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323535944958374186208096541480,3,0,222.0,109.0,106.0,0.844106463878327,0.5561224489795918,0.40458015267175573,197,263,264.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323535944958374186208096541480,4,0,222.0,107.0,102.0,0.844106463878327,0.5459183673469388,0.3893129770992366,197,263,264.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323541312620128092852212458228,0,0,70.0,167.23529052734375,44.764705657958984,0.2641509433962264,0.7851422090485622,0.15817917193625083,214,284,266.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323541312620128092852212458228,1,0,70.0,167.0,43.0,0.2641509433962264,0.784037558685446,0.1519434628975265,214,284,266.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323541312620128092852212458228,2,0,70.0,165.0,45.0,0.2641509433962264,0.7746478873239436,0.15901060070671377,214,284,266.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323541312620128092852212458228,3,0,70.0,168.0,46.0,0.2641509433962264,0.7887323943661971,0.1625441696113074,214,284,266.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323541312620128092852212458228,4,0,70.0,168.0,43.0,0.2641509433962264,0.7887323943661971,0.1519434628975265,214,284,266.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832,0,0,31.0,197.87428283691406,272.3857116699219,0.1225296442687747,0.8210551155058675,0.8034976745425424,242,340,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832,1,0,31.0,197.0,262.0,0.1225296442687747,0.8174273858921162,0.7728613569321534,242,340,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832,2,0,31.0,189.0,278.0,0.1225296442687747,0.7842323651452282,0.8200589970501475,242,340,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832,3,0,31.0,207.0,277.0,0.1225296442687747,0.8589211618257261,0.8171091445427728,242,340,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832,4,0,31.0,198.0,262.0,0.1225296442687747,0.8215767634854771,0.7728613569321534,242,340,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832,5,1,45.0,171.82455444335938,263.4385986328125,0.17786561264822134,0.7129649561965119,0.777105010716261,242,340,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832,6,1,45.0,171.0,260.0,0.17786561264822134,0.7095435684647303,0.7669616519174042,242,340,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832,7,1,45.0,169.0,266.0,0.17786561264822134,0.7012448132780082,0.7846607669616519,242,340,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832,8,1,45.0,175.0,265.0,0.17786561264822134,0.7261410788381742,0.7817109144542773,242,340,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832,9,1,45.0,172.0,260.0,0.17786561264822134,0.7136929460580913,0.7669616519174042,242,340,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359,0,0,217.0,164.14706420898438,67.38235473632812,0.7640845070422535,0.7394011901305603,0.24772924535414753,223,273,285.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359,1,0,217.0,164.0,65.0,0.7640845070422535,0.7387387387387387,0.23897058823529413,223,273,285.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359,2,0,217.0,161.0,68.0,0.7640845070422535,0.7252252252252253,0.25,223,273,285.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359,3,0,217.0,166.0,70.0,0.7640845070422535,0.7477477477477478,0.25735294117647056,223,273,285.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359,4,0,217.0,165.0,65.0,0.7640845070422535,0.7432432432432432,0.23897058823529413,223,273,285.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359,5,1,181.0,45.21052551269531,43.6315803527832,0.6373239436619719,0.20365101582295186,0.16041022188523235,223,273,285.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359,6,1,181.0,45.0,42.0,0.6373239436619719,0.20270270270270271,0.15441176470588236,223,273,285.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359,7,1,181.0,43.0,44.0,0.6373239436619719,0.19369369369369369,0.16176470588235295,223,273,285.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359,8,1,181.0,47.0,45.0,0.6373239436619719,0.21171171171171171,0.16544117647058823,223,273,285.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359,9,1,181.0,46.0,42.0,0.6373239436619719,0.2072072072072072,0.15441176470588236,223,273,285.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323899724653546164058849558431,0,0,96.0,202.242431640625,258.0,0.3764705882352941,0.8755083620806277,0.7794561933534743,232,332,256.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323899724653546164058849558431,1,0,96.0,202.0,255.0,0.3764705882352941,0.8744588744588745,0.770392749244713,232,332,256.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323899724653546164058849558431,2,0,96.0,200.0,259.0,0.3764705882352941,0.8658008658008658,0.7824773413897281,232,332,256.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323899724653546164058849558431,3,0,96.0,204.0,260.0,0.3764705882352941,0.8831168831168831,0.7854984894259819,232,332,256.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.323899724653546164058849558431,4,0,96.0,203.0,255.0,0.3764705882352941,0.8787878787878788,0.770392749244713,232,332,256.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,0,0,148.0,110.83158111572266,64.90526580810547,0.46984126984126984,0.4598820793183513,0.19970851017878605,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,1,0,148.0,110.0,60.0,0.46984126984126984,0.45643153526970953,0.18461538461538463,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,2,0,148.0,106.0,67.0,0.46984126984126984,0.43983402489626555,0.20615384615384616,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,3,0,148.0,115.0,68.0,0.46984126984126984,0.47717842323651455,0.20923076923076922,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,4,0,148.0,111.0,60.0,0.46984126984126984,0.4605809128630705,0.18461538461538463,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,5,1,154.0,37.81159591674805,235.8115997314453,0.4888888888888889,0.15689458886617447,0.7255741530198317,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,6,1,154.0,37.0,232.0,0.4888888888888889,0.15352697095435686,0.7138461538461538,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,7,1,154.0,34.0,238.0,0.4888888888888889,0.14107883817427386,0.7323076923076923,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,8,1,154.0,41.0,238.0,0.4888888888888889,0.17012448132780084,0.7323076923076923,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,9,1,154.0,38.0,232.0,0.4888888888888889,0.15767634854771784,0.7138461538461538,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,10,2,140.0,30.39655113220215,120.39655303955078,0.4444444444444444,0.1261267681834114,0.37045093242938704,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,11,2,140.0,30.0,117.0,0.4444444444444444,0.12448132780082988,0.36,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,12,2,140.0,27.0,122.0,0.4444444444444444,0.11203319502074689,0.37538461538461537,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,13,2,140.0,33.0,123.0,0.4444444444444444,0.13692946058091288,0.37846153846153846,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,14,2,140.0,31.0,117.0,0.4444444444444444,0.12863070539419086,0.36,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,15,3,124.0,58.38461685180664,47.61538314819336,0.39365079365079364,0.24225982096185328,0.14650887122521034,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,16,3,124.0,58.0,46.0,0.39365079365079364,0.24066390041493776,0.14153846153846153,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,17,3,124.0,57.0,48.0,0.39365079365079364,0.23651452282157676,0.1476923076923077,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,18,3,124.0,59.0,49.0,0.39365079365079364,0.24481327800829875,0.15076923076923077,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,19,3,124.0,59.0,46.0,0.39365079365079364,0.24481327800829875,0.14153846153846153,242,326,316.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,0,0,240.0,114.83333587646484,75.09722137451172,0.7142857142857143,0.5172672787228146,0.22551718130484,223,334,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,1,0,240.0,114.0,71.0,0.7142857142857143,0.5135135135135135,0.2132132132132132,223,334,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,2,0,240.0,111.0,78.0,0.7142857142857143,0.5,0.23423423423423423,223,334,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,3,0,240.0,119.0,77.0,0.7142857142857143,0.536036036036036,0.23123123123123124,223,334,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,4,0,240.0,115.0,71.0,0.7142857142857143,0.5180180180180181,0.2132132132132132,223,334,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,5,1,305.0,140.0,127.0,0.9077380952380952,0.6306306306306306,0.3813813813813814,223,334,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,6,1,305.0,139.0,125.0,0.9077380952380952,0.6261261261261262,0.37537537537537535,223,334,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,7,1,305.0,138.0,128.0,0.9077380952380952,0.6216216216216216,0.3843843843843844,223,334,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,8,1,305.0,142.0,128.0,0.9077380952380952,0.6396396396396397,0.3843843843843844,223,334,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,9,1,305.0,140.0,125.0,0.9077380952380952,0.6306306306306306,0.37537537537537535,223,334,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,10,2,104.0,122.05000305175781,305.1000061035156,0.30952380952380953,0.5497747885214316,0.9162162345450919,223,334,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,11,2,104.0,121.0,304.0,0.30952380952380953,0.545045045045045,0.9129129129129129,223,334,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,12,2,104.0,120.0,306.0,0.30952380952380953,0.5405405405405406,0.918918918918919,223,334,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,13,2,104.0,124.0,306.0,0.30952380952380953,0.5585585585585585,0.918918918918919,223,334,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,14,2,104.0,122.0,303.0,0.30952380952380953,0.5495495495495496,0.9099099099099099,223,334,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,0,0,184.0,136.41802978515625,44.434425354003906,0.7301587301587301,0.7578779432508681,0.1683122172500148,181,265,253.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,1,0,184.0,136.0,39.0,0.7301587301587301,0.7555555555555555,0.14772727272727273,181,265,253.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,2,0,184.0,131.0,46.0,0.7301587301587301,0.7277777777777777,0.17424242424242425,181,265,253.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,3,0,184.0,141.0,48.0,0.7301587301587301,0.7833333333333333,0.18181818181818182,181,265,253.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,4,0,184.0,137.0,39.0,0.7301587301587301,0.7611111111111111,0.14772727272727273,181,265,253.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,5,1,137.0,159.0,71.5,0.5436507936507936,0.8833333333333333,0.2708333333333333,181,265,253.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,6,1,137.0,158.0,70.0,0.5436507936507936,0.8777777777777778,0.26515151515151514,181,265,253.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,7,1,137.0,158.0,73.0,0.5436507936507936,0.8777777777777778,0.2765151515151515,181,265,253.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,8,1,137.0,161.0,72.0,0.5436507936507936,0.8944444444444445,0.2727272727272727,181,265,253.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,9,1,137.0,159.0,70.0,0.5436507936507936,0.8833333333333333,0.26515151515151514,181,265,253.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,0,0,192.0,178.74285888671875,106.81428527832031,0.6464646464646465,0.7771428647248642,0.32967371999481576,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,1,0,192.0,178.0,103.0,0.6464646464646465,0.7739130434782608,0.31790123456790126,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,2,0,192.0,175.0,109.0,0.6464646464646465,0.7608695652173914,0.33641975308641975,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,3,0,192.0,182.0,109.0,0.6464646464646465,0.7913043478260869,0.33641975308641975,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,4,0,192.0,179.0,103.0,0.6464646464646465,0.7782608695652173,0.31790123456790126,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,5,1,270.0,136.0,239.0,0.9090909090909091,0.591304347826087,0.7376543209876543,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,6,1,270.0,135.0,236.0,0.9090909090909091,0.5869565217391305,0.7283950617283951,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,7,1,270.0,133.0,241.0,0.9090909090909091,0.5782608695652174,0.7438271604938271,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,8,1,270.0,139.0,241.0,0.9090909090909091,0.6043478260869565,0.7438271604938271,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,9,1,270.0,136.0,236.0,0.9090909090909091,0.591304347826087,0.7283950617283951,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,10,2,230.0,157.5,185.0,0.7744107744107744,0.6847826086956522,0.5709876543209876,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,11,2,230.0,157.0,182.0,0.7744107744107744,0.6826086956521739,0.5617283950617284,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,12,2,230.0,155.0,186.0,0.7744107744107744,0.6739130434782609,0.5740740740740741,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,13,2,230.0,160.0,187.0,0.7744107744107744,0.6956521739130435,0.5771604938271605,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,14,2,230.0,158.0,182.0,0.7744107744107744,0.6869565217391305,0.5617283950617284,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,15,3,251.0,135.34375,144.0,0.8451178451178452,0.5884510869565217,0.4444444444444444,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,16,3,251.0,135.0,141.0,0.8451178451178452,0.5869565217391305,0.4351851851851852,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,17,3,251.0,133.0,145.0,0.8451178451178452,0.5782608695652174,0.44753086419753085,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,18,3,251.0,137.0,146.0,0.8451178451178452,0.5956521739130435,0.4506172839506173,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,19,3,251.0,136.0,141.0,0.8451178451178452,0.591304347826087,0.4351851851851852,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,20,4,258.0,169.0,112.0,0.8686868686868687,0.7347826086956522,0.345679012345679,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,21,4,258.0,168.0,110.0,0.8686868686868687,0.7304347826086957,0.3395061728395062,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,22,4,258.0,167.0,113.0,0.8686868686868687,0.7260869565217392,0.3487654320987654,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,23,4,258.0,171.0,113.0,0.8686868686868687,0.7434782608695653,0.3487654320987654,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,24,4,258.0,169.0,110.0,0.8686868686868687,0.7347826086956522,0.3395061728395062,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,25,5,268.0,105.5,124.71428680419922,0.9023569023569024,0.45869565217391306,0.38492063828456546,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,26,5,268.0,105.0,123.0,0.9023569023569024,0.45652173913043476,0.37962962962962965,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,27,5,268.0,104.0,126.0,0.9023569023569024,0.45217391304347826,0.3888888888888889,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,28,5,268.0,107.0,126.0,0.9023569023569024,0.4652173913043478,0.3888888888888889,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,29,5,268.0,106.0,123.0,0.9023569023569024,0.4608695652173913,0.37962962962962965,231,325,298.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,0,0,147.0,115.5,236.90196228027344,0.48514851485148514,0.5372093023255814,0.8169033182078395,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,1,0,147.0,115.0,232.0,0.48514851485148514,0.5348837209302325,0.8,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,2,0,147.0,111.0,239.0,0.48514851485148514,0.5162790697674419,0.8241379310344827,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,3,0,147.0,120.0,240.0,0.48514851485148514,0.5581395348837209,0.8275862068965517,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,4,0,147.0,116.0,232.0,0.48514851485148514,0.5395348837209303,0.8,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,5,1,183.0,35.80952453613281,217.92857360839844,0.6039603960396039,0.16655592807503633,0.7514778400289601,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,6,1,183.0,35.0,215.0,0.6039603960396039,0.16279069767441862,0.7413793103448276,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,7,1,183.0,33.0,220.0,0.6039603960396039,0.15348837209302327,0.7586206896551724,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,8,1,183.0,39.0,219.0,0.6039603960396039,0.1813953488372093,0.7551724137931034,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,9,1,183.0,36.0,215.0,0.6039603960396039,0.16744186046511628,0.7413793103448276,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,10,2,166.0,44.10256576538086,182.7179412841797,0.5478547854785478,0.20512821286223656,0.6300618664971713,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,11,2,166.0,44.0,180.0,0.5478547854785478,0.20465116279069767,0.6206896551724138,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,12,2,166.0,41.0,183.0,0.5478547854785478,0.19069767441860466,0.6310344827586207,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,13,2,166.0,46.0,185.0,0.5478547854785478,0.21395348837209302,0.6379310344827587,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,14,2,166.0,45.0,180.0,0.5478547854785478,0.20930232558139536,0.6206896551724138,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,15,3,155.0,56.33333206176758,220.77777099609375,0.5115511551155115,0.26201549796170964,0.7613026586072198,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,16,3,155.0,56.0,218.0,0.5115511551155115,0.26046511627906976,0.7517241379310344,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,17,3,155.0,54.0,222.0,0.5115511551155115,0.25116279069767444,0.7655172413793103,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,18,3,155.0,58.0,223.0,0.5115511551155115,0.26976744186046514,0.7689655172413793,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,19,3,155.0,57.0,218.0,0.5115511551155115,0.2651162790697674,0.7517241379310344,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,20,4,185.0,40.36666488647461,198.63333129882812,0.6105610561056105,0.18775192970453305,0.684942521720097,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,21,4,185.0,40.0,196.0,0.6105610561056105,0.18604651162790697,0.6758620689655173,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,22,4,185.0,38.0,199.0,0.6105610561056105,0.17674418604651163,0.6862068965517242,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,23,4,185.0,42.0,201.0,0.6105610561056105,0.19534883720930232,0.6931034482758621,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,24,4,185.0,41.0,196.0,0.6105610561056105,0.19069767441860466,0.6758620689655173,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,25,5,120.0,56.32143020629883,239.32142639160156,0.39603960396039606,0.26196014049441313,0.8252462979020744,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,26,5,120.0,56.0,237.0,0.39603960396039606,0.26046511627906976,0.8172413793103448,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,27,5,120.0,54.0,240.0,0.39603960396039606,0.25116279069767444,0.8275862068965517,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,28,5,120.0,58.0,241.0,0.39603960396039606,0.26976744186046514,0.8310344827586207,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,29,5,120.0,57.0,237.0,0.39603960396039606,0.2651162790697674,0.8172413793103448,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,30,6,100.0,48.3636360168457,50.3636360168457,0.33003300330033003,0.22494714426439863,0.17366771040291623,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,31,6,100.0,48.0,48.0,0.33003300330033003,0.22325581395348837,0.16551724137931034,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,32,6,100.0,46.0,51.0,0.33003300330033003,0.21395348837209302,0.17586206896551723,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,33,6,100.0,50.0,52.0,0.33003300330033003,0.23255813953488372,0.1793103448275862,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,34,6,100.0,49.0,48.0,0.33003300330033003,0.22790697674418606,0.16551724137931034,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,35,7,131.0,168.0,72.0,0.43234323432343236,0.7813953488372093,0.2482758620689655,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,36,7,131.0,167.0,70.0,0.43234323432343236,0.7767441860465116,0.2413793103448276,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,37,7,131.0,166.0,73.0,0.43234323432343236,0.772093023255814,0.2517241379310345,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,38,7,131.0,170.0,73.0,0.43234323432343236,0.7906976744186046,0.2517241379310345,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,39,7,131.0,168.0,70.0,0.43234323432343236,0.7813953488372093,0.2413793103448276,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,40,8,186.0,22.157894134521484,191.84210205078125,0.6138613861386139,0.10305997271870458,0.6615244898302802,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,41,8,186.0,22.0,190.0,0.6138613861386139,0.10232558139534884,0.6551724137931034,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,42,8,186.0,20.0,192.0,0.6138613861386139,0.09302325581395349,0.6620689655172414,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,43,8,186.0,23.0,194.0,0.6138613861386139,0.10697674418604651,0.6689655172413793,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,44,8,186.0,23.0,190.0,0.6138613861386139,0.10697674418604651,0.6551724137931034,216,291,304.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328944769569002417592093467626,0,0,111.0,73.90908813476562,40.90909194946289,0.45121951219512196,0.38695857662180955,0.14404609841360172,192,285,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.328944769569002417592093467626,1,0,111.0,73.0,39.0,0.45121951219512196,0.38219895287958117,0.13732394366197184,192,285,247.0
