seriesuid,nodule_index,z,y,x,rel_z,rel_y,rel_x,grid_h,grid_w,estimated_depth,control_point_count
1.3.6.1.4.1.14519.5.2.1.6279.6001.323426705628838942177546503237,0,130.0,134.18182373046875,264.81817626953125,0.4659498207885305,0.5990259987967355,0.7720646538470299,225,344,280.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.323535944958374186208096541480,0,222.0,106.95999908447266,104.5999984741211,0.844106463878327,0.5457142810432278,0.3992366353974088,197,263,264.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.323541312620128092852212458228,0,70.0,167.23529052734375,44.764705657958984,0.2641509433962264,0.7851422090485622,0.15817917193625083,214,284,266.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832,0,31.0,197.87428283691406,272.3857116699219,0.1225296442687747,0.8210551155058675,0.8034976745425424,242,340,254.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832,1,45.0,171.82455444335938,263.4385986328125,0.17786561264822134,0.7129649561965119,0.777105010716261,242,340,254.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359,0,217.0,164.14706420898438,67.38235473632812,0.7640845070422535,0.7394011901305603,0.24772924535414753,223,273,285.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359,1,181.0,45.21052551269531,43.6315803527832,0.6373239436619719,0.20365101582295186,0.16041022188523235,223,273,285.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.323899724653546164058849558431,0,96.0,202.242431640625,258.0,0.3764705882352941,0.8755083620806277,0.7794561933534743,232,332,256.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,0,148.0,110.83158111572266,64.90526580810547,0.46984126984126984,0.4598820793183513,0.19970851017878605,242,326,316.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,1,154.0,37.81159591674805,235.8115997314453,0.4888888888888889,0.15689458886617447,0.7255741530198317,242,326,316.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,2,140.0,30.39655113220215,120.39655303955078,0.4444444444444444,0.1261267681834114,0.37045093242938704,242,326,316.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,3,124.0,58.38461685180664,47.61538314819336,0.39365079365079364,0.24225982096185328,0.14650887122521034,242,326,316.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,0,240.0,114.83333587646484,75.09722137451172,0.7142857142857143,0.5172672787228146,0.22551718130484,223,334,337.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,1,305.0,140.0,127.0,0.9077380952380952,0.6306306306306306,0.3813813813813814,223,334,337.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,2,104.0,122.05000305175781,305.1000061035156,0.30952380952380953,0.5497747885214316,0.9162162345450919,223,334,337.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,0,184.0,136.41802978515625,44.434425354003906,0.7301587301587301,0.7578779432508681,0.1683122172500148,181,265,253.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,1,137.0,159.0,71.5,0.5436507936507936,0.8833333333333333,0.2708333333333333,181,265,253.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,0,192.0,178.74285888671875,106.81428527832031,0.6464646464646465,0.7771428647248642,0.32967371999481576,231,325,298.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,1,270.0,136.0,239.0,0.9090909090909091,0.591304347826087,0.7376543209876543,231,325,298.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,2,230.0,157.5,185.0,0.7744107744107744,0.6847826086956522,0.5709876543209876,231,325,298.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,3,251.0,135.34375,144.0,0.8451178451178452,0.5884510869565217,0.4444444444444444,231,325,298.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,4,258.0,169.0,112.0,0.8686868686868687,0.7347826086956522,0.345679012345679,231,325,298.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,5,268.0,105.5,124.71428680419922,0.9023569023569024,0.45869565217391306,0.38492063828456546,231,325,298.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,0,147.0,115.5,236.90196228027344,0.48514851485148514,0.5372093023255814,0.8169033182078395,216,291,304.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,1,183.0,35.80952453613281,217.92857360839844,0.6039603960396039,0.16655592807503633,0.7514778400289601,216,291,304.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,2,166.0,44.10256576538086,182.7179412841797,0.5478547854785478,0.20512821286223656,0.6300618664971713,216,291,304.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,3,155.0,56.33333206176758,220.77777099609375,0.5115511551155115,0.26201549796170964,0.7613026586072198,216,291,304.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,4,185.0,40.36666488647461,198.63333129882812,0.6105610561056105,0.18775192970453305,0.684942521720097,216,291,304.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,5,120.0,56.32143020629883,239.32142639160156,0.39603960396039606,0.26196014049441313,0.8252462979020744,216,291,304.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,6,100.0,48.3636360168457,50.3636360168457,0.33003300330033003,0.22494714426439863,0.17366771040291623,216,291,304.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,7,131.0,168.0,72.0,0.43234323432343236,0.7813953488372093,0.2482758620689655,216,291,304.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,8,186.0,22.157894134521484,191.84210205078125,0.6138613861386139,0.10305997271870458,0.6615244898302802,216,291,304.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.328944769569002417592093467626,0,111.0,73.90908813476562,40.90909194946289,0.45121951219512196,0.38695857662180955,0.14404609841360172,192,285,247.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.329404588567903628160652715124,0,247.0,95.22115325927734,199.22116088867188,0.7916666666666666,0.4000888792406611,0.6426489060924899,239,311,313.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.329404588567903628160652715124,1,58.0,185.5,193.0,0.1858974358974359,0.7794117647058824,0.6225806451612903,239,311,313.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,0,84.0,202.77777099609375,51.66666793823242,0.3574468085106383,0.881642482591712,0.1710816819146769,231,303,236.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.330544495001617450666819906758,0,181.0,86.15178680419922,124.24553680419922,0.5915032679738562,0.36046772721422266,0.3665060082719741,240,340,307.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.332829333783605240302521201463,0,157.0,58.0,78.0,0.5709090909090909,0.27102803738317754,0.29770992366412213,215,263,276.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.332829333783605240302521201463,1,87.0,135.0,32.0,0.31636363636363635,0.6308411214953271,0.12213740458015267,215,263,276.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.332829333783605240302521201463,2,143.0,188.0,103.0,0.52,0.8785046728971962,0.3931297709923664,215,263,276.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.332829333783605240302521201463,3,92.0,107.0,27.5,0.33454545454545453,0.5,0.1049618320610687,215,263,276.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.332829333783605240302521201463,4,105.0,132.88888549804688,114.27777862548828,0.38181818181818183,0.620976100458163,0.43617472757819953,215,263,276.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488,0,116.0,183.07843017578125,87.7450942993164,0.40559440559440557,0.9018641880580357,0.31115281666424255,204,283,287.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350,0,96.0,121.38461303710938,23.384614944458008,0.3287671232876712,0.5672178179304176,0.09353845977783203,215,251,293.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005,0,195.0,149.8790283203125,62.717742919921875,0.7169117647058824,0.7456668075637438,0.2177699406941732,202,289,273.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005,1,139.0,69.5,40.5,0.5110294117647058,0.34577114427860695,0.140625,202,289,273.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005,2,144.0,81.19999694824219,48.07500076293945,0.5294117647058824,0.40398008431961285,0.16692708598242867,202,289,273.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.336225579776978874775723463327,0,66.0,157.2432403564453,233.7567596435547,0.21019108280254778,0.7382311753823724,0.6875198813045726,214,341,315.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027,0,142.0,39.61538314819336,254.61538696289062,0.5089605734767025,0.16645118969829142,0.7956730842590332,239,321,280.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.337005960787660957389988207064,0,175.0,40.0,94.80000305175781,0.5833333333333334,0.1834862385321101,0.2925926020115982,219,325,301.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.337845202462615014431060697507,0,193.0,118.48192596435547,229.93975830078125,0.8212765957446808,0.5242563095767941,0.7768235077729096,227,297,236.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.338104567770715523699587505022,0,156.0,180.86666870117188,41.46666717529297,0.5360824742268041,0.8296636178952839,0.15530586957038564,219,268,292.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.338104567770715523699587505022,1,249.0,170.8000030517578,164.8000030517578,0.8556701030927835,0.7834862525309991,0.6172284758492802,219,268,292.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.338114620394879648539943280992,0,143.0,124.35779571533203,73.85321044921875,0.5458015267175572,0.6377322857196515,0.223797607421875,196,331,263.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.338447145504282422142824032832,0,94.0,124.15384674072266,264.5384521484375,0.31543624161073824,0.5669125421950806,0.9380796175476507,220,283,299.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546,0,103.0,157.63333129882812,264.3666687011719,0.35034013605442177,0.719786900907891,0.8696271996749075,220,305,295.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546,1,65.0,155.0,43.70833206176758,0.22108843537414966,0.7077625570776256,0.14377740809791967,220,305,295.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546,2,147.0,63.0,59.0,0.5,0.2876712328767123,0.19407894736842105,220,305,295.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546,3,94.0,129.0,28.5,0.3197278911564626,0.589041095890411,0.09375,220,305,295.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546,4,83.0,158.0,26.571428298950195,0.282312925170068,0.7214611872146118,0.08740601414128353,220,305,295.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546,5,118.0,184.5,246.5,0.4013605442176871,0.8424657534246576,0.8108552631578947,220,305,295.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819,0,165.0,89.0,258.0,0.5769230769230769,0.4258373205741627,0.8927335640138409,210,290,287.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.339546614783708685476232944897,0,163.0,69.47032165527344,58.15981674194336,0.7477064220183486,0.35264122667651493,0.2655699394609286,198,220,219.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.339882192295517122002429068974,0,161.0,28.42424201965332,94.93939208984375,0.568904593639576,0.14881802104530534,0.3582618569428066,192,266,284.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.340158437895922179455019686521,0,143.0,116.09091186523438,39.09090805053711,0.4831081081081081,0.6241446874474966,0.14478114092791522,187,271,297.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.346115813056769250958550383763,0,194.0,90.11111450195312,53.27777862548828,0.7404580152671756,0.43956641220464937,0.1944444475382784,206,275,263.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,0,133.0,25.5,89.77777862548828,0.4618055555555556,0.11805555555555555,0.2779497790262795,217,324,289.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.367204840301639918160517361062,0,171.0,165.9130401611328,67.0,0.6428571428571429,0.7245110924066935,0.20743034055727555,230,324,267.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.387954549120924524005910602207,0,140.0,131.0,23.210525512695312,0.5447470817120622,0.5458333333333333,0.09321496189837475,241,250,258.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.387954549120924524005910602207,1,78.0,122.3125,156.875,0.3035019455252918,0.5096354166666667,0.6300200803212851,241,250,258.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.390513733720659266816639651938,0,250.0,104.0,112.29166412353516,0.8833922261484098,0.5360824742268041,0.41589505230938945,195,271,284.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.392861216720727557882279374324,0,204.0,54.45161437988281,71.41935729980469,0.7611940298507462,0.2630512771975015,0.27259296679314765,208,263,269.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.394470743585708729682444806008,0,205.0,163.0,175.0,0.80078125,0.8190954773869347,0.6481481481481481,200,271,257.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.395623571499047043765181005112,0,170.0,76.0,87.0,0.7172995780590717,0.37438423645320196,0.32954545454545453,204,265,238.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.397522780537301776672854630421,0,222.0,144.0,173.919189453125,0.8538461538461538,0.6824644549763034,0.6038860744900174,212,289,261.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.397522780537301776672854630421,1,54.0,156.1666717529297,70.09722137451172,0.2076923076923077,0.740126406411989,0.24339312977261013,212,289,261.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.401389720232123950202941034290,0,69.0,34.6315803527832,59.78947448730469,0.3165137614678899,0.1832358748824508,0.1966759029187654,190,305,219.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.404364125369979066736354549484,0,112.0,153.89999389648438,245.9499969482422,0.3684210526315789,0.7772726964468908,0.8752668930542427,199,282,305.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.404457313935200882843898832756,0,165.0,117.35877990722656,293.87786865234375,0.6297709923664122,0.4713204012338416,0.8007571352924898,250,368,263.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.404768898286087278137462774930,0,82.0,199.01739501953125,249.6434783935547,0.3293172690763052,0.8767286124208425,0.7452044131150887,228,336,250.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.413896555982844732694353377538,0,118.0,149.2820587158203,126.1025619506836,0.4154929577464789,0.6724417059271185,0.3880078829251803,223,326,285.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.413896555982844732694353377538,1,90.0,58.11111068725586,294.27777099609375,0.31690140845070425,0.2617617598525039,0.9054700646033654,223,326,285.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.416701701108520592702405866796,0,219.0,155.06060791015625,198.5757598876953,0.8358778625954199,0.7245822799540012,0.6754277547200521,215,295,263.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.417815314896088956784723476543,0,226.0,143.81817626953125,63.181819915771484,0.8158844765342961,0.6947737984035326,0.22091545425094924,208,287,278.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.419601611032172899567156073142,0,100.0,110.0,266.5,0.37735849056603776,0.541871921182266,0.9189655172413793,204,291,266.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410,0,241.0,157.37391662597656,108.63478088378906,0.7901639344262295,0.7319717052371003,0.3609128933016248,216,302,306.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410,1,174.0,166.36363220214844,251.09091186523438,0.5704918032786885,0.7737843358239462,0.8341890759642338,216,302,306.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410,2,280.0,142.5,187.0,0.9180327868852459,0.6627906976744186,0.6212624584717608,216,302,306.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.438308540025607517017949816111,0,153.0,64.89247131347656,75.89247131347656,0.534965034965035,0.2923084293399845,0.2653582913058621,223,287,287.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.438308540025607517017949816111,1,128.0,135.5294189453125,36.431373596191406,0.44755244755244755,0.6104928781320383,0.1273824251615084,223,287,287.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.439153572396640163898529626096,0,140.0,106.20454406738281,27.886363983154297,0.4878048780487805,0.5283808162556359,0.10523156220058225,202,266,288.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.440226700369921575481834344455,0,260.0,114.34745788574219,62.415252685546875,0.8360128617363344,0.5245296233290926,0.18913712935014204,219,331,312.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.443400977949406454649939526179,0,125.0,184.5,204.0,0.4045307443365696,0.8661971830985915,0.7034482758620689,214,291,310.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.443400977949406454649939526179,1,165.0,85.64705657958984,69.0,0.5339805825242718,0.402098857181173,0.23793103448275862,214,291,310.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,0,240.0,133.71717834472656,205.0,0.8421052631578947,0.6428710497342623,0.6902356902356902,209,298,286.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,1,138.0,78.4000015258789,249.39999389648438,0.4842105263157895,0.3769230842590332,0.8397306191800821,209,298,286.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.454273545863197752384437758130,0,209.0,73.72413635253906,243.41378784179688,0.7157534246575342,0.3110723052849749,0.7678668386176558,238,318,293.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.454273545863197752384437758130,1,188.0,180.90908813476562,176.90908813476562,0.6438356164383562,0.7633294858006988,0.5580728332326992,238,318,293.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826,0,273.0,167.5,126.5,0.883495145631068,0.6442307692307693,0.36988304093567254,261,343,310.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.461155505515403114280165935891,0,141.0,154.5,74.5,0.47,0.5919540229885057,0.22238805970149253,262,336,301.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.463214953282361219537913355115,0,99.0,135.96939086914062,231.7653045654297,0.3574007220216607,0.6265870546965006,0.8277332305908203,218,281,278.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.466284753932369813717081722101,0,165.0,61.0,237.1999969482422,0.673469387755102,0.32275132275132273,0.850179200531334,190,280,246.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.478062284228419671253422844986,0,105.0,194.5,77.21428680419922,0.39622641509433965,0.9261904761904762,0.27675371614408323,211,280,266.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071,0,50.0,127.75,26.0,0.1694915254237288,0.5172064777327935,0.07854984894259819,248,332,296.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071,1,119.0,130.5,37.5,0.4033898305084746,0.52834008097166,0.11329305135951662,248,332,296.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.481278873893653517789960724156,0,66.0,135.14161682128906,44.858375549316406,0.25190839694656486,0.6560272661227624,0.1752280294895172,207,257,263.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.481278873893653517789960724156,1,96.0,176.87554931640625,181.0,0.366412213740458,0.8586191714388652,0.70703125,207,257,263.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.483655032093002252444764787700,0,61.0,131.89999389648438,281.29998779296875,0.21863799283154123,0.5968325515678026,0.9471380060369318,222,298,280.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.486999111981013268988489262668,0,75.0,194.15383911132812,259.6346130371094,0.3191489361702128,0.812359159461624,0.862573465239566,240,302,236.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.487268565754493433372433148666,0,146.0,96.97711181640625,276.38555908203125,0.5289855072463768,0.43293353489467074,0.8299866639100038,225,334,277.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.487268565754493433372433148666,1,231.0,140.53012084960938,119.33333587646484,0.8369565217391305,0.6273666109357562,0.3583583659953899,225,334,277.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.487745546557477250336016826588,0,253.0,100.72029876708984,209.58663940429688,0.8489932885906041,0.44964419092450825,0.640937735181336,225,328,299.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276,0,169.0,143.5,50.5,0.7681818181818182,0.6293859649122807,0.184981684981685,229,274,221.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276,1,153.0,78.19834899902344,48.0,0.6954545454545454,0.34297521490799754,0.17582417582417584,229,274,221.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276,2,80.0,156.57142639160156,244.6734619140625,0.36363636363636365,0.6867167824193051,0.8962397872309982,229,274,221.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,0,59.0,134.0,252.17391967773438,0.20774647887323944,0.6767676767676768,0.9103751612914598,199,278,285.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,1,68.0,35.86666488647461,41.46666717529297,0.23943661971830985,0.18114477215391217,0.14969915947759194,199,278,285.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,2,134.0,64.0,29.0,0.47183098591549294,0.32323232323232326,0.10469314079422383,199,278,285.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.511347030803753100045216493273,0,127.0,194.8096160888672,214.89378356933594,0.40836012861736337,0.8544281407406455,0.7092204078195905,229,304,312.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.511347030803753100045216493273,1,142.0,81.8125,45.69791793823242,0.4565916398713826,0.3588267543859649,0.15081821101726872,229,304,312.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.511347030803753100045216493273,2,121.0,145.94667053222656,68.65333557128906,0.3890675241157556,0.6401169760185376,0.22657866525177908,229,304,312.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.513023675145166449943177283490,0,201.0,143.24490356445312,253.91836547851562,0.7913385826771654,0.6282671208967242,0.8492253026037312,229,300,255.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.518487185634324801733841260431,0,116.0,38.130435943603516,260.5,0.4603174603174603,0.17817960721310053,0.8140625,215,321,253.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281,0,186.0,184.84762573242188,303.0,0.643598615916955,0.7136973966502775,0.8301369863013699,260,366,290.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547,0,243.0,103.74850463867188,257.59881591796875,0.759375,0.4377574035386999,0.7359966169084822,238,351,321.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547,1,219.0,193.29006958007812,107.0687026977539,0.684375,0.8155699138399921,0.3059105791364397,238,351,321.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547,2,105.0,121.41463470458984,325.9756164550781,0.328125,0.5122980367282272,0.9313589041573661,238,351,321.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896,0,155.0,162.7857208251953,58.5,0.6150793650793651,0.757142887559048,0.1956521739130435,216,300,253.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896,1,153.0,103.0,103.0,0.6071428571428571,0.4790697674418605,0.34448160535117056,216,300,253.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896,2,129.0,69.5,259.71429443359375,0.5119047619047619,0.32325581395348835,0.8686096803799122,216,300,253.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.550599855064600241623943717588,0,158.0,194.5,123.22222137451172,0.5163398692810458,0.8530701754385965,0.3624182981603286,229,341,307.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632,0,92.0,186.0,133.243896484375,0.2848297213622291,0.7560975609756098,0.398933821809506,247,335,324.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632,1,180.0,166.41378784179688,266.7241516113281,0.5572755417956656,0.6764788123650279,0.7985753042255334,247,335,324.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632,2,124.0,176.5,118.78571319580078,0.38390092879256965,0.717479674796748,0.3556458478916191,247,335,324.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.558286136379689377915919180358,0,241.0,92.09954833984375,79.17646789550781,0.8456140350877193,0.46049774169921875,0.2778121680544134,201,286,286.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603,0,116.0,71.0,203.0,0.3682539682539683,0.3604060913705584,0.8023715415019763,198,254,316.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603,1,128.0,59.79999923706055,30.075000762939453,0.40634920634920635,0.3035532956195967,0.11887352080213223,198,254,316.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.566816709786169715745131047975,0,150.0,126.16666412353516,50.5,0.5535055350553506,0.5895638510445568,0.16237942122186494,215,312,272.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.569096986145782511000054443951,0,162.0,165.0,209.2916717529297,0.5454545454545454,0.7971014492753623,0.7583031585251075,208,277,298.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.569096986145782511000054443951,1,242.0,169.0,92.70833587646484,0.8148148148148148,0.8164251207729468,0.3358997676683509,208,277,298.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.584871944187559733312703328980,0,177.0,152.76470947265625,203.76470947265625,0.7051792828685259,0.8347798331839139,0.7603160801218517,184,269,252.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.592821488053137951302246128864,0,104.0,93.55696105957031,253.8480987548828,0.4126984126984127,0.48982702125429484,0.8875807648772126,192,287,253.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.592821488053137951302246128864,1,202.0,95.0,211.5,0.8015873015873016,0.4973821989528796,0.7395104895104895,192,287,253.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,0,101.0,146.2716064453125,138.7283935546875,0.3543859649122807,0.5898048646988407,0.45336076325061275,249,307,286.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,1,102.0,227.91836547851562,236.75509643554688,0.35789473684210527,0.9190256672520791,0.7737094654756433,249,307,286.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,2,67.0,165.40541076660156,44.16216278076172,0.23508771929824562,0.6669573014782321,0.1443207934011821,249,307,286.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,3,118.0,182.0,274.0,0.41403508771929826,0.7338709677419355,0.8954248366013072,249,307,286.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.603166427542096384265514998412,0,131.0,189.36842346191406,237.2105255126953,0.4746376811594203,0.7697903392760734,0.7506662199768839,247,317,277.0,5
