seriesuid,png,grid,foreground_fraction,foreground_mean,foreground_std,image_p99,z_range,z_std,grad_p95,grad_p99,grad_max,edge_z_std,control_points,control_labels,anchor_labels,control_z_range,pseudo_region_count,qc_badness,qc_rank_worst_no_nodule
1.3.6.1.4.1.14519.5.2.1.6279.6001.191301539558980174217770205256,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.191301539558980174217770205256/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.191301539558980174217770205256.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.191301539558980174217770205256/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.191301539558980174217770205256.npy,0.5742113907540699,0.3216944932937622,0.2338028699159622,0.9490196108818054,4.6128997802734375,1.310246825218201,0.0769064705818891,0.0914000524580478,0.1306609213352203,0.7675037384033203,13,5,8,0.0,1,0.0121357317373156,217
1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596.npy,0.6362407031778229,0.3360218703746795,0.2349615842103958,1.0,4.4125823974609375,1.1886588335037231,0.0804000351577996,0.0971153738349676,0.13002410531044,0.785248339176178,13,5,8,0.0,1,0.0120127615200976,218
1.3.6.1.4.1.14519.5.2.1.6279.6001.290410217650314119074833254861,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.290410217650314119074833254861/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.290410217650314119074833254861.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.290410217650314119074833254861/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.290410217650314119074833254861.npy,0.54484375,0.3198659420013428,0.228043720126152,0.95686274766922,4.4519500732421875,1.2413846254348757,0.0803659573197364,0.0965448309481143,0.1368692517280578,0.7499973773956299,13,5,8,0.0,1,0.0119829225558373,219
1.3.6.1.4.1.14519.5.2.1.6279.6001.161633200801003804714818844696,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.161633200801003804714818844696/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.161633200801003804714818844696.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.161633200801003804714818844696/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.161633200801003804714818844696.npy,0.5674194991055456,0.3380105197429657,0.2299587875604629,1.0,4.3059844970703125,1.2519830465316772,0.0848854076117276,0.1031530448049306,0.1406305879354477,0.751422107219696,13,5,8,0.0,1,0.011941059077531,220
1.3.6.1.4.1.14519.5.2.1.6279.6001.743969234977916254223533321294,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.743969234977916254223533321294/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.743969234977916254223533321294.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.743969234977916254223533321294/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.743969234977916254223533321294.npy,0.5286714901477833,0.3544731736183166,0.2251669317483902,0.9176470637321472,4.1903533935546875,1.1790361404418943,0.0933145489543676,0.1125302014499902,0.1632118076086044,0.7013736367225647,13,5,8,0.0,1,0.0119184364476965,221
1.3.6.1.4.1.14519.5.2.1.6279.6001.223098610241551815995595311693,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.223098610241551815995595311693/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.223098610241551815995595311693.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.223098610241551815995595311693/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.223098610241551815995595311693.npy,0.3982539123433805,0.3234457075595855,0.2367307990789413,0.9843137264251708,4.3661346435546875,1.1502196788787842,0.0791485410183668,0.0961362612992524,0.1359285712242126,0.7872702479362488,13,5,8,0.0,1,0.011910468351427,222
1.3.6.1.4.1.14519.5.2.1.6279.6001.276351267409869539593937734609,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.276351267409869539593937734609/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.276351267409869539593937734609.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.276351267409869539593937734609/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.276351267409869539593937734609.npy,0.6538533482977927,0.3310582339763641,0.2395341545343399,0.945098042488098,4.342529296875,1.2018872499465942,0.0844609551131725,0.1005543585121631,0.1390018761157989,0.7446092367172241,13,5,8,0.0,1,0.0119088667761948,223
1.3.6.1.4.1.14519.5.2.1.6279.6001.145510611155363050427743946446,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.145510611155363050427743946446/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.145510611155363050427743946446.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.145510611155363050427743946446/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.145510611155363050427743946446.npy,0.6374653098982423,0.3425352871417999,0.2279470562934875,0.8980392217636108,4.467132568359375,1.11566960811615,0.072603753209114,0.087173465937376,0.120223231613636,0.7534526586532593,18,10,8,1.0,2,0.0117347641668385,224
1.3.6.1.4.1.14519.5.2.1.6279.6001.291156498203266896953765649282,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.291156498203266896953765649282/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.291156498203266896953765649282.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.291156498203266896953765649282/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.291156498203266896953765649282.npy,0.5092338479130932,0.3379916548728943,0.2251401394605636,0.9647058844566344,4.3038787841796875,1.2565572261810305,0.0788837406784296,0.0956820442527532,0.1307620853185653,0.750219464302063,13,5,8,0.0,1,0.0117107469996644,225
1.3.6.1.4.1.14519.5.2.1.6279.6001.254138388912084634057282064266,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.254138388912084634057282064266/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.254138388912084634057282064266.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.254138388912084634057282064266/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.254138388912084634057282064266.npy,0.6805330723186387,0.329443484544754,0.2658714652061462,0.9704705899953888,4.281494140625,1.107060194015503,0.0830162018537521,0.0977641623467207,0.1370890438556671,0.6865741014480591,13,5,8,0.0,1,0.01159446866355,226
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514.npy,0.6525451801685744,0.3252274394035339,0.2386024594306945,0.9764705896377563,4.1048431396484375,1.1255865097045898,0.0868223350495099,0.1041106661409138,0.1472536474466323,0.6999498009681702,13,5,8,0.0,1,0.0115201692191263,227
1.3.6.1.4.1.14519.5.2.1.6279.6001.373433682859788429397781158572,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.373433682859788429397781158572/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.373433682859788429397781158572.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.373433682859788429397781158572/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.373433682859788429397781158572.npy,0.6523242130038247,0.3209464251995086,0.2225306183099746,0.8941176533699036,4.277984619140625,1.1912461519241333,0.0761944454163312,0.0911699324846268,0.125451847910881,0.7301102876663208,13,5,8,0.0,1,0.0114875396456983,228
1.3.6.1.4.1.14519.5.2.1.6279.6001.265133389948279331857097127422,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.265133389948279331857097127422/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.265133389948279331857097127422.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.265133389948279331857097127422/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.265133389948279331857097127422.npy,0.5489087037529944,0.3645075559616089,0.2291337102651596,1.0,4.0761871337890625,1.1529473066329956,0.0814693208783864,0.0987652736902236,0.1384151726961136,0.7268913388252258,13,5,8,0.0,1,0.0113719175199667,229
1.3.6.1.4.1.14519.5.2.1.6279.6001.171919524048654494439256263785,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.171919524048654494439256263785/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.171919524048654494439256263785.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.171919524048654494439256263785/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.171919524048654494439256263785.npy,0.5957695632277419,0.328058511018753,0.2257050722837448,0.8784313797950745,4.0865936279296875,1.166558861732483,0.0834018588066101,0.0995991677045822,0.14140285551548,0.6688653826713562,13,5,8,0.0,1,0.0112853319280677,230
1.3.6.1.4.1.14519.5.2.1.6279.6001.134638281277099121660656324702,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.134638281277099121660656324702/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.134638281277099121660656324702.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.134638281277099121660656324702/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.134638281277099121660656324702.npy,0.5714015151515152,0.3528816103935241,0.2401573657989502,1.0,4.0892181396484375,1.18720281124115,0.0808703325688838,0.0969655555486678,0.1375002861022949,0.6804671883583069,13,5,8,0.0,1,0.0112364795400036,231
1.3.6.1.4.1.14519.5.2.1.6279.6001.303066851236267189733420290986,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.303066851236267189733420290986/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.303066851236267189733420290986.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.303066851236267189733420290986/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.303066851236267189733420290986.npy,0.5417873651771957,0.390239804983139,0.2194363176822662,0.9411764740943908,4.009765625,1.1102272272109983,0.081436426565051,0.098911128938198,0.1415959298610687,0.7023435235023499,13,5,8,0.0,1,0.01121103996204,232
1.3.6.1.4.1.14519.5.2.1.6279.6001.292049618819567427252971059233,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.292049618819567427252971059233/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.292049618819567427252971059233.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.292049618819567427252971059233/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.292049618819567427252971059233.npy,0.591143340940882,0.3479754030704498,0.2219170778989792,0.8666666746139526,4.002105712890625,1.1371921300888062,0.0784208454191684,0.0951283077895641,0.1262209862470626,0.7316325306892395,13,5,8,0.0,1,0.0111498754900362,233
1.3.6.1.4.1.14519.5.2.1.6279.6001.475325201787910087416720919680,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.475325201787910087416720919680/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.475325201787910087416720919680.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.475325201787910087416720919680/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.475325201787910087416720919680.npy,0.5799679487179488,0.3325202167034149,0.2271959632635116,0.901960790157318,4.502723693847656,0.8722444176673889,0.0533227287232875,0.0922661209106446,0.1721155643463134,0.3706347644329071,13,5,8,2.0,1,0.0110961559269163,234
1.3.6.1.4.1.14519.5.2.1.6279.6001.314519596680450457855054746285,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.314519596680450457855054746285/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.314519596680450457855054746285.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.314519596680450457855054746285/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.314519596680450457855054746285.npy,0.5903943771964076,0.3230871260166168,0.2368522137403488,0.9818431383371456,4.0680694580078125,1.0689265727996826,0.0742699727416037,0.0887779649347066,0.1192021667957305,0.6541449427604675,13,5,8,1.0,1,0.0108971101397441,235
1.3.6.1.4.1.14519.5.2.1.6279.6001.254929810944557499537650429296,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.254929810944557499537650429296/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.254929810944557499537650429296.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.254929810944557499537650429296/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.254929810944557499537650429296.npy,0.5291636993283343,0.3530935049057007,0.2215053737163543,0.8786666738986878,3.906570434570313,1.059909701347351,0.0723212838172912,0.0883936440944671,0.121955007314682,0.7301716208457947,13,5,8,0.0,1,0.0107853636489974,236
1.3.6.1.4.1.14519.5.2.1.6279.6001.306788423710427765311352901943,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.306788423710427765311352901943/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.306788423710427765311352901943.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.306788423710427765311352901943/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.306788423710427765311352901943.npy,0.5478629351868789,0.3437878787517547,0.2218745648860931,0.8705882430076599,4.061614990234375,1.060283660888672,0.0730648145079612,0.0859885420650243,0.1240438669919967,0.6392595767974854,13,5,8,0.0,1,0.0107695914163357,237
1.3.6.1.4.1.14519.5.2.1.6279.6001.113697708991260454310623082679,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.113697708991260454310623082679/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.113697708991260454310623082679.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.113697708991260454310623082679/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.113697708991260454310623082679.npy,0.5318826891407537,0.3728260695934295,0.2252506613731384,0.9607843160629272,4.1513214111328125,1.0738301277160645,0.0640293981879949,0.0757182401418685,0.1056519150733947,0.6769915819168091,13,5,8,0.0,1,0.0106948419604036,238
1.3.6.1.4.1.14519.5.2.1.6279.6001.657775098760536289051744981056,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.657775098760536289051744981056/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.657775098760536289051744981056.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.657775098760536289051744981056/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.657775098760536289051744981056.npy,0.6056764949021769,0.3695946931838989,0.2325635403394699,0.9843137264251708,3.774124145507813,1.1180919408798218,0.078668612986803,0.0960081416368484,0.1290570348501205,0.6735126972198486,13,5,8,0.0,1,0.0106671460409959,239
1.3.6.1.4.1.14519.5.2.1.6279.6001.200837896655745926888305239398,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.200837896655745926888305239398/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.200837896655745926888305239398.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.200837896655745926888305239398/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.200837896655745926888305239398.npy,0.5519607135119521,0.3746761083602905,0.2399405390024185,1.0,3.9559326171875,1.079184651374817,0.0703750990331173,0.0844293190538883,0.1192967593669891,0.6810325980186462,13,5,8,0.0,1,0.0106395063736372,240
1.3.6.1.4.1.14519.5.2.1.6279.6001.139595277234735528205899724196,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.139595277234735528205899724196/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.139595277234735528205899724196.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.139595277234735528205899724196/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.139595277234735528205899724196.npy,0.5617674892625756,0.3151294887065887,0.227505624294281,0.8980392217636108,3.931793212890625,1.0912307500839231,0.072237654030323,0.0867554819583893,0.128148928284645,0.6445470452308655,13,5,8,0.0,1,0.0105879799140824,241
1.3.6.1.4.1.14519.5.2.1.6279.6001.802595762867498341201607992711,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.802595762867498341201607992711/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.802595762867498341201607992711.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.802595762867498341201607992711/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.802595762867498341201607992711.npy,0.5197075845263478,0.3301237225532532,0.2186524122953415,0.8392156958580017,4.024139404296875,1.1042331457138062,0.06506133005023,0.0776734110713005,0.1083258315920829,0.6822370290756226,13,5,8,0.0,1,0.0105531836261351,242
1.3.6.1.4.1.14519.5.2.1.6279.6001.465032801496479029639448332481,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.465032801496479029639448332481/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.465032801496479029639448332481.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.465032801496479029639448332481/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.465032801496479029639448332481.npy,0.6560475604756048,0.3792583048343658,0.2269612997770309,1.0,3.7505035400390625,0.9708346128463744,0.0799647398293018,0.096093945428729,0.1318790018558502,0.638042151927948,13,5,8,1.0,1,0.010551529044989,243
1.3.6.1.4.1.14519.5.2.1.6279.6001.664989286137882319237192185951,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.664989286137882319237192185951/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.664989286137882319237192185951.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.664989286137882319237192185951/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.664989286137882319237192185951.npy,0.565491285271505,0.4403957724571228,0.2474589496850967,1.0,3.6984634399414062,0.9742825031280518,0.0770615693181753,0.0929783578962087,0.1252128034830093,0.6652872562408447,13,5,8,0.0,1,0.0104318725951015,244
1.3.6.1.4.1.14519.5.2.1.6279.6001.164790817284381538042494285101,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.164790817284381538042494285101/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.164790817284381538042494285101.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.164790817284381538042494285101/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.164790817284381538042494285101.npy,0.5665408168795274,0.3531201183795929,0.2367053031921386,0.9843137264251708,3.672943115234375,1.0576083660125732,0.0770859584212303,0.0933881476521492,0.1283829808235168,0.6447206139564514,13,5,8,0.0,1,0.0103559287637472,245
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235.npy,0.5536901078379318,0.383858859539032,0.2256326824426651,0.9803921580314636,3.603553771972656,1.0419960021972656,0.0746832080185413,0.09079105168581,0.1234159171581268,0.6472250819206238,18,10,8,0.0,2,0.0101679324636856,246
1.3.6.1.4.1.14519.5.2.1.6279.6001.156579001330474859527530187095,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.156579001330474859527530187095/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.156579001330474859527530187095.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.156579001330474859527530187095/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.156579001330474859527530187095.npy,0.64259149552396,0.3330769538879394,0.2274882942438125,0.886274516582489,3.6342620849609375,1.0741519927978516,0.0734698351472615,0.0887179338186979,0.1238359734416008,0.623026967048645,13,5,8,0.0,1,0.010103145860715,247
1.3.6.1.4.1.14519.5.2.1.6279.6001.253283426904813468115158375647,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.253283426904813468115158375647/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.253283426904813468115158375647.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.253283426904813468115158375647/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.253283426904813468115158375647.npy,0.5636450945626478,0.3376410603523254,0.233279600739479,0.929411768913269,3.717948913574219,1.0719748735427856,0.0671224452555179,0.0821342618763446,0.1090974360704422,0.6381300687789917,18,10,8,1.0,2,0.0100786761984229,248
1.3.6.1.4.1.14519.5.2.1.6279.6001.855232435861303786204450738044,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.855232435861303786204450738044/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.855232435861303786204450738044.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.855232435861303786204450738044/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.855232435861303786204450738044.npy,0.6280913554664624,0.3084036707878113,0.2452607452869415,0.9372549057006836,4.243896484375,0.8816943764686584,0.0480568632483482,0.0654731208086013,0.1069577783346176,0.4529190957546234,18,10,8,3.0,2,0.0100438413110044,249
1.3.6.1.4.1.14519.5.2.1.6279.6001.561423049201987049884663740668,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.561423049201987049884663740668/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.561423049201987049884663740668.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.561423049201987049884663740668/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.561423049201987049884663740668.npy,0.5541377423164444,0.3266209363937378,0.2424062341451645,1.0,3.687713623046875,1.0291249752044678,0.0706649560481309,0.0844167666137218,0.1212146505713462,0.5916697382926941,13,5,8,0.0,1,0.0099935140108068,250
1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592.npy,0.5814552734336287,0.3605883419513702,0.2443423867225647,1.0,3.6720123291015625,0.983306646347046,0.0716071166098117,0.0835239104926586,0.1185545697808265,0.5813416838645935,13,5,8,0.0,1,0.0099176082718703,251
1.3.6.1.4.1.14519.5.2.1.6279.6001.304676828064484590312919543151,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.304676828064484590312919543151/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.304676828064484590312919543151.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.304676828064484590312919543151/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.304676828064484590312919543151.npy,0.5811194058323054,0.3277553915977478,0.2274729907512664,1.0,3.7508392333984375,1.0305007696151731,0.0632351450622081,0.0757686629891395,0.1052853018045425,0.6155123114585876,13,5,8,0.0,1,0.0098922637485795,252
1.3.6.1.4.1.14519.5.2.1.6279.6001.278660284797073139172446973682,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.278660284797073139172446973682/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.278660284797073139172446973682.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.278660284797073139172446973682/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.278660284797073139172446973682.npy,0.5745614035087719,0.3865278661251068,0.2593916654586792,0.992392157316213,3.5738372802734375,0.9648259282112122,0.0719583068042993,0.085077241808176,0.1217337399721145,0.5553556680679321,13,5,8,0.0,1,0.0097428364281853,253
1.3.6.1.4.1.14519.5.2.1.6279.6001.564534197011295112247542153557,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.564534197011295112247542153557/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.564534197011295112247542153557.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.564534197011295112247542153557/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.564534197011295112247542153557.npy,0.5245959719837571,0.3683433532714844,0.2231111526489257,0.8470588326454163,3.651763916015625,0.9620864391326904,0.0632345620542764,0.0753294885158538,0.1095712631940841,0.5953685641288757,13,5,8,0.0,1,0.0096691991024547,254
1.3.6.1.4.1.14519.5.2.1.6279.6001.152706273988004688708784163325,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.152706273988004688708784163325/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.152706273988004688708784163325.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.152706273988004688708784163325/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.152706273988004688708784163325.npy,0.6050904452690167,0.2974035441875458,0.2149896770715713,0.8745098114013672,3.7059478759765625,0.9384595155715942,0.0575850311666727,0.0686652725934982,0.0937256887555122,0.6278693079948425,13,5,8,0.0,1,0.0096318030999766,255
