seriesuid,region_index,group,status,rel_z,rel_y,rel_x,z_span,y_span,x_span
1.3.6.1.4.1.14519.5.2.1.6279.6001.454273545863197752384437758130,1,with_nodules_real,with_nodules,0.8994789771575784,0.7627924794386208,0.5570404341544263,0.0,4.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826,0,with_nodules_real,with_nodules,0.9777805079031483,0.6442307692307693,0.36871345029239766,0.0,5.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.461155505515403114280165935891,0,with_nodules_real,with_nodules,0.9757087939987935,0.5911877394636015,0.22059701492537315,0.0,6.0,6.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.463214953282361219537913355115,0,with_nodules_real,with_nodules,0.9734723888713759,0.6257782404323876,0.8241180746895926,0.0,10.0,7.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.463588161905537526756964393219,0,without_nodules_pseudo,without_nodules,0.7566788250055202,0.2227722772277228,0.17343173431734318,0.0,22.0,22.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.463588161905537526756964393219,1,without_nodules_pseudo,without_nodules,0.9184515393170452,0.6237623762376238,0.2140221402214022,0.0,34.0,34.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.463588161905537526756964393219,2,without_nodules_pseudo,without_nodules,0.6784017051773629,0.5445544554455446,0.12546125461254612,0.0,28.0,28.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.463588161905537526756964393219,3,without_nodules_pseudo,without_nodules,0.9956849642141604,0.7693069306930693,0.3239852398523985,1.0,18.0,18.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.465032801496479029639448332481,0,without_nodules_pseudo,without_nodules,0.9710407472711549,0.26256983240223464,0.825925925925926,0.0,16.0,16.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.466284753932369813717081722101,0,with_nodules_real,with_nodules,0.9712120499042388,0.3216931216931217,0.8496057325793849,0.0,2.0,2.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.470912100568074901744259213968,0,without_nodules_pseudo,without_nodules,0.7383721259373258,0.8094736842105263,0.3369230769230769,2.0,27.0,26.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.470912100568074901744259213968,1,without_nodules_pseudo,without_nodules,0.9183960229789758,0.5368421052631579,0.7961538461538462,0.0,34.0,34.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.470912100568074901744259213968,2,without_nodules_pseudo,without_nodules,0.9732256362911536,0.5736842105263158,0.7615384615384615,0.0,24.0,24.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.472487466001405705666001578363,0,without_nodules_pseudo,without_nodules,0.9776366882859046,0.5914893617021276,0.7619047619047619,0.0,40.0,40.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.472487466001405705666001578363,1,without_nodules_pseudo,without_nodules,0.9345056579203499,0.4042553191489362,0.7767857142857143,0.0,38.0,38.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.472487466001405705666001578363,2,without_nodules_pseudo,without_nodules,0.929713321213066,0.3191489361702128,0.15476190476190477,0.0,18.0,18.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.472487466001405705666001578363,3,without_nodules_pseudo,without_nodules,0.5079876909720876,0.8212765957446809,0.6309523809523809,0.0,34.0,34.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.475325201787910087416720919680,0,without_nodules_pseudo,without_nodules,0.9774562407225421,0.7154811715481172,0.3552123552123553,0.0,32.0,32.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.478062284228419671253422844986,0,with_nodules_real,with_nodules,0.9697524519040112,0.9252380952380953,0.2754224278166303,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071,0,with_nodules_real,with_nodules,0.3503669240279665,0.5172064777327935,0.07734138972809668,0.0,6.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071,1,with_nodules_real,with_nodules,0.8338732791865603,0.5283400809716599,0.11208459214501512,0.0,5.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.481278873893653517789960724156,0,with_nodules_real,with_nodules,0.6868211432648671,0.6554772978847467,0.16473310589790344,0.0,23.0,20.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.481278873893653517789960724156,1,with_nodules_real,with_nodules,0.9990125720216249,0.8581316012780643,0.70078125,0.0,14.0,12.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.483655032093002252444764787700,0,with_nodules_real,with_nodules,0.9698696471764168,0.5962895872366375,0.9463299581097433,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.486999111981013268988489262668,0,with_nodules_real,with_nodules,0.9707838538452043,0.8126810369132453,0.8602223342439265,0.0,6.0,6.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.487268565754493433372433148666,0,with_nodules_real,with_nodules,0.6315194904154235,0.43212242126464845,0.8224537892384571,0.0,22.0,20.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.487268565754493433372433148666,1,with_nodules_real,with_nodules,0.999184947164129,0.6272590364728654,0.35335335488075964,0.0,15.0,13.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.487745546557477250336016826588,0,with_nodules_real,with_nodules,0.9936854742414767,0.4488574096134731,0.6346095653848911,0.0,19.0,16.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276,0,with_nodules_real,with_nodules,0.9988278933075387,0.6293859649122806,0.1791208791208791,0.0,13.0,11.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276,1,with_nodules_real,with_nodules,0.904264305775464,0.3422792535079153,0.17142857142857143,0.0,9.0,10.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276,2,with_nodules_real,with_nodules,0.4728179376603733,0.6855889705189487,0.8935336717319139,0.0,6.0,6.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.504324996863016748259361352296,0,without_nodules_pseudo,without_nodules,0.97700814577127,0.7213740458015268,0.6524590163934426,0.0,18.0,18.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,0,with_nodules_real,with_nodules,0.4401311620512903,0.6757575757575758,0.9098728661933102,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,1,with_nodules_real,with_nodules,0.5072698138896228,0.18067339887522688,0.14907340590273863,0.0,2.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,2,with_nodules_real,with_nodules,0.9996199273707272,0.32222222222222224,0.1046931407942238,0.0,2.0,2.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.511347030803753100045216493273,0,with_nodules_real,with_nodules,0.8938805529016338,0.8533417684990063,0.7009199891546772,0.0,21.0,18.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.511347030803753100045216493273,1,with_nodules_real,with_nodules,0.9994569961577323,0.35773026315789475,0.1483154573849719,0.0,9.0,8.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.511347030803753100045216493273,2,with_nodules_real,with_nodules,0.8516499755991944,0.6394269039756374,0.22353355483253406,0.0,8.0,7.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.513023675145166449943177283490,0,with_nodules_real,with_nodules,0.9730248153261905,0.6274078101442571,0.8474370337648933,0.0,5.0,7.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.518487185634324801733841260431,0,with_nodules_real,with_nodules,0.9710507254961783,0.17862657564822756,0.8121875,0.0,6.0,6.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281,0,with_nodules_real,with_nodules,0.9730774913899654,0.7126236492142255,0.827945205479452,0.0,9.0,8.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547,0,with_nodules_real,with_nodules,0.9955407968453256,0.437762451171875,0.7323421805245535,0.0,12.0,10.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547,1,with_nodules_real,with_nodules,0.8972157798729479,0.8162785397300238,0.3023249729701451,0.0,11.0,9.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547,2,with_nodules_real,with_nodules,0.43017194925415303,0.5125861896241264,0.9297003522600447,0.0,5.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896,0,with_nodules_real,with_nodules,0.9999680067884673,0.7570099728606468,0.194314381270903,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896,1,with_nodules_real,with_nodules,0.9870651937976482,0.47813953488372096,0.3431438127090301,0.0,4.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896,2,with_nodules_real,with_nodules,0.8322314379078211,0.32325581395348835,0.8680363173468855,0.0,3.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.550599855064600241623943717588,0,with_nodules_real,with_nodules,0.9729717133425269,0.8530701754385965,0.36130718904383047,0.0,3.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.553241901808946577644850294647,0,without_nodules_pseudo,without_nodules,0.8150151081991666,0.40969162995594716,0.3542319749216301,0.0,22.0,22.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.553241901808946577644850294647,1,without_nodules_pseudo,without_nodules,0.6126665296117874,0.7929515418502202,0.6927899686520376,0.0,16.0,16.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.553241901808946577644850294647,2,without_nodules_pseudo,without_nodules,0.9892597175382989,0.5506607929515419,0.26332288401253917,0.0,32.0,32.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632,0,with_nodules_real,with_nodules,0.5110311411974885,0.7552845528455284,0.39715203382297914,0.0,6.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632,1,with_nodules_real,with_nodules,0.999843537125521,0.6759461689770706,0.7968408093481006,0.0,4.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632,2,with_nodules_real,with_nodules,0.6887811033531367,0.7166666666666668,0.3543627025124556,0.0,4.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.558286136379689377915919180358,0,with_nodules_real,with_nodules,0.9751642738959816,0.4600995483398438,0.2717027844880756,0.0,13.0,13.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.561423049201987049884663740668,0,without_nodules_pseudo,without_nodules,0.9775542288553408,0.47413793103448276,0.3198653198653199,0.0,20.0,15.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603,0,with_nodules_real,with_nodules,0.9060085016477484,0.35939086294416245,0.799209486166008,0.0,6.0,6.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603,1,with_nodules_real,with_nodules,0.9997335190595844,0.3023350246061528,0.11626482273750154,0.0,5.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.564534197011295112247542153557,0,without_nodules_pseudo,without_nodules,0.9751767509213775,0.8264462809917357,0.3222591362126246,0.0,36.0,36.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.566816709786169715745131047975,0,with_nodules_real,with_nodules,0.972990564256137,0.5889408075920889,0.16109324758842442,0.0,5.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.569096986145782511000054443951,0,with_nodules_real,with_nodules,0.6693283454542921,0.7961352657004831,0.7574577331542969,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.569096986145782511000054443951,1,with_nodules_real,with_nodules,0.9998608617280167,0.8154589371980677,0.3345712578814963,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.584871944187559733312703328980,0,with_nodules_real,with_nodules,0.970330642141791,0.8336226333034494,0.7595259025915345,0.0,3.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.592821488053137951302246128864,0,with_nodules_real,with_nodules,0.5057719233204343,0.4895884409000736,0.8845091599684496,0.0,7.0,8.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.592821488053137951302246128864,1,with_nodules_real,with_nodules,0.9823646972185358,0.49633507853403147,0.7381118881118882,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.596908385953413160131451426904,0,without_nodules_pseudo,without_nodules,0.5071329626214792,0.7623318385650224,0.7859327217125383,0.0,38.0,38.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.596908385953413160131451426904,1,without_nodules_pseudo,without_nodules,0.9956127588017086,0.27174887892376687,0.8067278287461773,1.0,12.0,14.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,0,with_nodules_real,with_nodules,0.8558412323653652,0.5897351664881553,0.4501492768331291,0.0,8.0,8.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,1,with_nodules_real,with_nodules,0.8643149079333391,0.9184825528052544,0.7717353571474163,0.0,6.0,6.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,2,with_nodules_real,with_nodules,0.5677362630542522,0.6672624280375818,0.141936054105073,0.0,5.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,3,with_nodules_real,with_nodules,0.9998937170209217,0.7330645161290323,0.8941176470588236,0.0,4.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603166427542096384265514998412,0,with_nodules_real,with_nodules,0.973564835972344,0.7702182304568408,0.7495003326029718,0.0,3.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,0,without_nodules_pseudo,without_nodules,0.9737668305318768,0.8455445544554456,0.36289308176100626,2.0,24.0,29.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.613212850444255764524630781782,0,with_nodules_real,with_nodules,0.9756340195478487,0.6117539588441241,0.3426212887112185,0.0,19.0,16.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.614147706162329660656328811671,0,with_nodules_real,with_nodules,0.9720040948562826,0.8872947801345898,0.32837491680686626,0.0,10.0,9.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739,0,with_nodules_real,with_nodules,0.7801744914123626,0.908725854905985,0.31293050169034775,0.0,17.0,15.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739,1,with_nodules_real,with_nodules,0.9444217527623338,0.6685801101943194,0.7707187099311188,0.0,6.0,6.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739,2,with_nodules_real,with_nodules,0.993695931167325,0.7734463319940083,0.4223070392171845,0.0,5.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739,3,with_nodules_real,with_nodules,0.7965992175473597,0.21718293529445845,0.24090550255229454,0.0,4.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.618434772073433276874225174904,0,with_nodules_real,with_nodules,0.9985450349640959,0.5969072164948453,0.5492753623188407,0.0,4.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.619372068417051974713149104919,0,without_nodules_pseudo,without_nodules,0.9664310797950526,0.7796116504854369,0.236551724137931,5.0,29.0,24.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.621916089407825046337959219998,0,with_nodules_real,with_nodules,0.9725446838204806,0.7146068386501736,0.16178580281052174,0.0,10.0,8.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.622243923620914676263059698181,0,without_nodules_pseudo,without_nodules,0.9972139073134952,0.5981308411214953,0.8233438485804416,0.0,38.0,38.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.622243923620914676263059698181,1,without_nodules_pseudo,without_nodules,0.793802115274424,0.3738317757009346,0.22082018927444796,0.0,18.0,18.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.624425075947752229712087113746,0,with_nodules_real,with_nodules,0.9713527564854241,0.17024183070406002,0.22733029802783733,0.0,17.0,16.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.625270601160880745954773142570,0,with_nodules_real,with_nodules,0.972735511317609,0.7245060763888889,0.16084238519731736,0.0,19.0,17.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.627998298349675613581885874395,0,with_nodules_real,with_nodules,0.9719727341803324,0.5989361702127659,0.9024096385542169,0.0,6.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.631047517458234322522264161877,0,with_nodules_real,with_nodules,0.9707670276409616,0.9008810572687225,0.27569230769230774,0.0,3.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.640729228179368154416184318668,0,with_nodules_real,with_nodules,0.9713433552917167,0.1892425569713625,0.14506100698617788,0.0,4.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,0,with_nodules_real,with_nodules,0.9730488696309566,0.7145730080011066,0.18154751362244775,0.0,15.0,12.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.655242448149322898770987310561,0,with_nodules_real,with_nodules,0.9759801661365707,0.5366449298280658,0.3481033732096354,0.0,16.0,14.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.657775098760536289051744981056,0,without_nodules_pseudo,without_nodules,0.9731738448808607,0.8526315789473685,0.3767605633802817,0.0,13.0,18.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.658611160253017715059194304729,0,with_nodules_real,with_nodules,0.9407156001374192,0.7038888903631679,0.28143434466737693,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.658611160253017715059194304729,1,with_nodules_real,with_nodules,0.9897576456422137,0.6258990854456805,0.248843994140625,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.663019255629770796363333877035,0,with_nodules_real,with_nodules,0.9740863605218102,0.28295454545454546,0.35967540383785407,0.0,2.0,2.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.664409965623578819357819577077,0,without_nodules_pseudo,without_nodules,0.9736319841144743,0.19322033898305085,0.23921568627450976,1.0,25.0,27.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.664989286137882319237192185951,0,without_nodules_pseudo,without_nodules,0.9718714340926823,0.8011049723756907,0.7352941176470589,0.0,26.0,26.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.669435869708883155232318480131,0,with_nodules_real,with_nodules,0.9779036773518139,0.6305670801153038,0.4089538115307801,0.0,18.0,15.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.669518152156802508672627785405,0,without_nodules_pseudo,without_nodules,0.9680617600167553,0.8042735042735043,0.4019169329073483,2.0,28.0,20.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.670107649586205629860363487713,0,with_nodules_real,with_nodules,0.9707010063585744,0.914572864321608,0.3372693726937269,0.0,5.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,0,without_nodules_pseudo,without_nodules,0.9752186163202909,0.5918367346938775,0.7610619469026549,0.0,16.0,16.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.674809958213117379592437424616,0,with_nodules_real,with_nodules,0.9439202420958297,0.406785408777135,0.7463020253845781,0.0,3.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.674809958213117379592437424616,1,with_nodules_real,with_nodules,0.9971670249832869,0.6385496183206106,0.839938080495356,0.0,2.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.675543413149938600000570588203,0,with_nodules_real,with_nodules,0.9993985581350856,0.7152173913043478,0.807329184964577,0.0,17.0,15.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.675543413149938600000570588203,1,with_nodules_real,with_nodules,0.7958173703668273,0.21217391304347827,0.15403726708074536,0.0,4.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.686193079844756926365065559979,0,without_nodules_pseudo,without_nodules,0.8658771846708027,0.3802083333333333,0.2037735849056604,0.0,30.0,30.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.686193079844756926365065559979,1,without_nodules_pseudo,without_nodules,0.9427301892273828,0.3385416666666667,0.19622641509433963,0.0,34.0,34.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.690929968028676628605553365896,0,with_nodules_real,with_nodules,0.9764358943683616,0.5031610223311412,0.7007596364835413,0.0,12.0,12.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.692598144815688523679745963696,0,with_nodules_real,with_nodules,0.4122890263339424,0.37175925925925923,0.8805642633228841,0.0,6.0,6.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.692598144815688523679745963696,1,with_nodules_real,with_nodules,0.9998008888598104,0.49444444444444446,0.3974921630094043,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.693480911433291675609148051914,0,with_nodules_real,with_nodules,0.6202454955728048,0.5487849861248586,0.26044920649394454,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.693480911433291675609148051914,1,with_nodules_real,with_nodules,0.9997987092815362,0.2590202642242293,0.1469181076111085,0.0,4.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.701514276942509393419164159551,0,without_nodules_pseudo,without_nodules,0.9732426145012367,0.7748917748917749,0.767741935483871,0.0,24.0,24.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,0,without_nodules_pseudo,without_nodules,0.9754613619755655,0.7592592592592593,0.6630824372759857,0.0,26.0,26.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.710845873679853791427022019413,0,without_nodules_pseudo,without_nodules,0.9750276754198556,0.7777777777777777,0.3296296296296296,0.0,30.0,30.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.712472578497712558367294720243,0,with_nodules_real,with_nodules,0.9734511302608124,0.6995070013381142,0.16445858207291472,0.0,6.0,6.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574,0,with_nodules_real,with_nodules,0.9751275845405802,0.6327188940092167,0.2551094890510949,0.0,6.0,6.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345,0,with_nodules_real,with_nodules,0.2988318342191666,0.46519261297778547,0.2787671232876713,0.0,5.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345,1,with_nodules_real,with_nodules,0.9997283181150302,0.6275700934579438,0.8078767123287671,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.724562063158320418413995627171,0,with_nodules_real,with_nodules,0.9773234783052167,0.30818932903699636,0.38745509556361607,0.0,7.0,7.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.725023183844147505748475581290,0,with_nodules_real,with_nodules,0.9729982672621127,0.7837610903342209,0.23706227552851175,0.0,14.0,12.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.725236073737175770730904408416,0,with_nodules_real,with_nodules,0.9728846048574831,0.6505976095617529,0.12948717948717947,0.0,6.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,0,with_nodules_real,with_nodules,0.9716279773329287,0.5862519212948378,0.16915584415584414,0.0,3.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.741709061958490690246385302477,0,with_nodules_real,with_nodules,0.8472565687760756,0.49023226275714726,0.828541640479966,0.0,18.0,16.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.741709061958490690246385302477,1,with_nodules_real,with_nodules,0.9999597875671125,0.7283048804670441,0.1677167709904535,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.743969234977916254223533321294,0,without_nodules_pseudo,without_nodules,0.976588220911289,0.47326732673267324,0.31529411764705884,3.0,40.0,27.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.745109871503276594185453478952,0,without_nodules_pseudo,without_nodules,0.9742140268393467,0.2641509433962264,0.2796052631578948,0.0,32.0,32.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.747803439040091794717626507402,0,with_nodules_real,with_nodules,0.9749829318090601,0.569338589270138,0.7397163120567376,0.0,12.0,11.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.749871569713868632259874663577,0,without_nodules_pseudo,without_nodules,0.9751523915283892,0.5497630331753554,0.22992700729927007,0.0,16.0,16.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.750792629100457382099842515038,0,with_nodules_real,with_nodules,0.9994284855302267,0.7443919553595075,0.23272309655809215,0.0,10.0,9.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.750792629100457382099842515038,1,with_nodules_real,with_nodules,0.6143672941354641,0.8576271186440678,0.6287937743190661,0.0,4.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.752756872840730509471096155114,0,with_nodules_real,with_nodules,0.9750496097595581,0.6674935416288154,0.7205673758865248,0.0,17.0,14.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.756684168227383088294595834066,0,with_nodules_real,with_nodules,0.9714131135870161,0.7254716981132076,0.13344947735191637,0.0,2.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.765459236550358748053283544075,0,with_nodules_real,with_nodules,0.9995372506417015,0.664865237376729,0.6981984065129206,0.0,6.0,7.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.765459236550358748053283544075,1,with_nodules_real,with_nodules,0.6365767964980669,0.39262295081967213,0.8241258741258741,0.0,6.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.765930210026773090100532964804,0,with_nodules_real,with_nodules,0.4057016274052498,0.6851750884184967,0.2702518752525593,0.0,14.0,12.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.765930210026773090100532964804,1,with_nodules_real,with_nodules,0.999911081685666,0.6282522500527872,0.7182528686523437,0.0,2.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,0,without_nodules_pseudo,without_nodules,0.9755854096122804,0.5079365079365079,0.1135135135135135,1.0,40.0,32.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476,0,with_nodules_real,with_nodules,0.974209624788117,0.6599999999999999,0.7852830188679247,0.0,5.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.771741891125176943862272696845,0,with_nodules_real,with_nodules,0.9720135099545189,0.6526903491334866,0.8210197348343697,0.0,3.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.771831598853841017505646275338,0,with_nodules_real,with_nodules,0.9997358686529003,0.6865509279312626,0.6070512820512821,0.0,14.0,12.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.774060103415303828812229821954,0,with_nodules_real,with_nodules,0.9998775457617871,0.5846930841002802,0.8051460718028638,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.774060103415303828812229821954,1,with_nodules_real,with_nodules,0.7123310620132992,0.6630377875434028,0.13361724162350963,0.0,4.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.776429308535398795601496131524,0,without_nodules_pseudo,without_nodules,0.9746699576159494,0.6829268292682927,0.274074074074074,0.0,18.0,18.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.776800177074349870648765614630,0,with_nodules_real,with_nodules,0.9738812355888251,0.4936752162835537,0.2169934637406293,0.0,2.0,2.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,0,with_nodules_real,with_nodules,0.999815891428376,0.4415308634440104,0.7389119677444594,0.0,10.0,10.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,1,with_nodules_real,with_nodules,0.8105303585851397,0.2605089032208478,0.25234783863101584,0.0,10.0,10.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.780558315515979171413904604168,0,with_nodules_real,with_nodules,0.9725680514151771,0.7706981871772733,0.18586179803446384,0.0,13.0,11.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.792381786708289670758399079830,0,with_nodules_real,with_nodules,0.9588939306237052,0.6008480124277611,0.8595070422535211,0.0,11.0,10.0
