seriesuid,png,grid,foreground_fraction,foreground_mean,foreground_std,image_p99,z_range,z_std,grad_p95,grad_p99,grad_max,edge_z_std,control_points,control_labels,anchor_labels,control_z_range,qc_badness,qc_rank_worst
1.3.6.1.4.1.14519.5.2.1.6279.6001.205993750485568250373835565680,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.205993750485568250373835565680/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.205993750485568250373835565680.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.205993750485568250373835565680/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.205993750485568250373835565680.npy,0.2446969696969697,0.4457695484161377,0.23611707985401154,0.7960784435272217,19.29541015625,3.9128196239471436,0.2773067533969879,0.5599192452430721,0.7707297801971436,1.6384164094924927,23,15,8,19.0,0.23480719929457913,32
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932.npy,0.2263147489126137,0.49927255511283875,0.23722127079963684,0.8784313797950745,7.13555908203125,1.8654417991638184,0.16156840622425056,0.19677657097578044,0.26304736733436584,1.3329088687896729,13,5,8,0.0,0.23233403274819323,33
1.3.6.1.4.1.14519.5.2.1.6279.6001.943403138251347598519939390311,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.943403138251347598519939390311/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.943403138251347598519939390311.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.943403138251347598519939390311/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.943403138251347598519939390311.npy,0.22614915982122794,0.49201586842536926,0.21209245920181274,0.8627451062202454,6.1311187744140625,1.6511781215667725,0.10057441443204877,0.12047880806028852,0.16837731003761292,1.0466670989990234,13,5,8,0.0,0.2294412235152816,34
1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209.npy,0.433162844415113,0.41996097564697266,0.25785955786705017,0.9878823536634297,130.68922424316406,23.788002014160156,1.5987228512763971,3.5541400384902895,5.50753116607666,15.671818733215332,18,10,8,120.0,0.22909718696724612,35
1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935.npy,0.24196980443813962,0.394497811794281,0.26496100425720215,0.8509804010391235,15.93896484375,3.829923391342163,0.19672435075044628,0.32048013955354876,0.3791532516479492,1.635651707649231,18,10,8,14.0,0.22754700612086814,36
1.3.6.1.4.1.14519.5.2.1.6279.6001.230416590143922549745658357505,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.230416590143922549745658357505/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.230416590143922549745658357505.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.230416590143922549745658357505/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.230416590143922549745658357505.npy,0.6560648934163366,0.31695911288261414,0.2562063932418823,0.9843137264251709,153.16537475585938,27.289962768554688,1.9390748381614653,4.297624254226681,6.818406105041504,14.647582054138184,18,10,8,139.0,0.2247646631267335,37
1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586.npy,0.2544683760683761,0.5287328362464905,0.23300257325172424,0.8980392217636108,24.51416778564453,5.812084674835205,0.3060166895389557,0.4104081499576566,0.43603506684303284,3.9174389839172363,13,5,8,0.0,0.22429741791693059,38
1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.117040183261056772902616195387.npy,0.373176745935554,0.4147030711174011,0.2288612723350525,0.843137264251709,103.14698028564453,19.24228286743164,1.2459776401519775,2.257373380661009,9.683598518371582,16.049516677856445,33,25,8,75.0,0.2241388601143422,39
1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521.npy,0.2847042779213322,0.3490160405635834,0.24239762127399445,0.8941176533699036,40.576568603515625,7.446896076202393,0.3912415370345114,0.8347814339399289,3.3093996047973633,1.8466211557388306,18,10,8,30.0,0.22055669153494628,40
1.3.6.1.4.1.14519.5.2.1.6279.6001.203741923654363010377298352671,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.203741923654363010377298352671/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.203741923654363010377298352671.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.203741923654363010377298352671/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.203741923654363010377298352671.npy,0.6357314148681055,0.30113160610198975,0.2257850021123886,0.8509804010391235,126.42317199707031,19.13215446472168,1.573372411727904,4.60896133899687,14.768725395202637,12.849658966064453,33,25,8,89.0,0.22002633907132624,41
1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249.npy,0.23909379337695816,0.3689439594745636,0.2572380602359772,0.8784313797950745,6.910186767578125,1.9392918348312378,0.12381810471415519,0.14910527050495148,0.2117616981267929,1.159492015838623,13,5,8,0.0,0.21947784473522702,42
1.3.6.1.4.1.14519.5.2.1.6279.6001.153985109349433321657655488650,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.153985109349433321657655488650/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.153985109349433321657655488650.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.153985109349433321657655488650/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.153985109349433321657655488650.npy,0.23829433643725764,0.39301079511642456,0.24461734294891357,0.8509804010391235,5.172760009765625,1.4184963703155518,0.09958891980350015,0.1220621169358492,0.1700904369354248,0.979954719543457,13,5,8,0.0,0.21833322997879556,43
1.3.6.1.4.1.14519.5.2.1.6279.6001.814122498113547115932318256859,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.814122498113547115932318256859/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.814122498113547115932318256859.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.814122498113547115932318256859/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.814122498113547115932318256859.npy,0.6027963630125236,0.33550241589546204,0.22847501933574677,0.9019607901573181,119.85395812988281,18.684309005737305,1.6452096879482259,4.631198964118958,18.990501403808594,9.267776489257812,38,30,8,92.0,0.2170994986282455,44
1.3.6.1.4.1.14519.5.2.1.6279.6001.177086402277715068525592995222,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.177086402277715068525592995222/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.177086402277715068525592995222.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.177086402277715068525592995222/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.177086402277715068525592995222.npy,0.3402098407154019,0.349338561296463,0.2241770476102829,0.8509804010391235,75.41697692871094,15.96519947052002,0.8595670700073234,1.5980644512176487,1.9605597257614136,6.654951572418213,18,10,8,73.0,0.21615180455454744,45
1.3.6.1.4.1.14519.5.2.1.6279.6001.961063442349005937536597225349,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.961063442349005937536597225349/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.961063442349005937536597225349.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.961063442349005937536597225349/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.961063442349005937536597225349.npy,0.24161039622881897,0.38595065474510193,0.24209915101528168,0.8352941274642944,5.6639556884765625,1.5505012273788452,0.1043246451765299,0.12673367634415628,0.1768282800912857,1.0058289766311646,13,5,8,0.0,0.21585638983012212,46
1.3.6.1.4.1.14519.5.2.1.6279.6001.204303454658845815034433453512,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.204303454658845815034433453512/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.204303454658845815034433453512.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.204303454658845815034433453512/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.204303454658845815034433453512.npy,0.6223749654600719,0.27829450368881226,0.2162763625383377,0.8627451062202454,207.73175048828125,34.86403274536133,1.9463073015213013,3.518900501728056,6.447944641113281,11.890371322631836,33,25,8,207.0,0.21436426630616184,47
1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518.npy,0.6267469392469392,0.35790586471557617,0.21870389580726624,0.8666666746139526,146.5566864013672,25.348674774169922,2.2535185337066648,4.056933007240292,8.449141502380371,15.750528335571289,68,60,8,142.0,0.2132707040694024,48
1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582.npy,0.5219381864074542,0.33415067195892334,0.22945350408554077,0.8470588326454163,205.56277465820312,46.051361083984375,1.7781497597694396,3.42313771724701,4.723381996154785,20.165050506591797,23,15,8,201.0,0.21125197581052785,49
1.3.6.1.4.1.14519.5.2.1.6279.6001.124656777236468248920498636247,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.124656777236468248920498636247/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.124656777236468248920498636247.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.124656777236468248920498636247/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.124656777236468248920498636247.npy,0.48864850427350426,0.353671133518219,0.22266905009746552,0.8705882430076599,152.41146850585938,28.310287475585938,1.6522978842258453,3.8710164070129367,24.724422454833984,14.834827423095703,38,30,8,95.0,0.21048107128673121,50
1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406.npy,0.5019464341326689,0.3728148341178894,0.23168472945690155,0.911254907250386,161.9974822998047,27.821653366088867,1.8313194215297695,3.7027434825897076,4.888508319854736,7.724462509155273,23,15,8,160.0,0.21033776446183478,51
1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372.npy,0.24874601003191973,0.43744751811027527,0.25543534755706787,0.8811372619867416,5.156036376953125,1.3152079582214355,0.11963070556521407,0.14603803724050524,0.21184375882148743,0.8796898722648621,13,5,8,0.0,0.2099579420862495,52
1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750.npy,0.638505921651989,0.3588981032371521,0.2638586759567261,1.0,176.6229248046875,42.40304946899414,2.428029489517211,3.3764275407791127,3.6829607486724854,17.144451141357422,33,25,8,176.0,0.20785774218903647,53
1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886.npy,0.5212197304957485,0.35827401280403137,0.21283045411109924,0.8117647171020508,148.51507568359375,24.358591079711914,1.654390394687652,3.839055604934688,7.801865100860596,13.501538276672363,33,25,8,131.0,0.20727768254015166,54
1.3.6.1.4.1.14519.5.2.1.6279.6001.193964947698259739624715468431,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.193964947698259739624715468431/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.193964947698259739624715468431.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.193964947698259739624715468431/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.193964947698259739624715468431.npy,0.25654174884944114,0.3954211473464966,0.25381937623023987,0.8666666746139526,5.8882598876953125,1.4214417934417725,0.13399971574544906,0.16109597325325,0.22679835557937622,1.0620402097702026,13,5,8,0.0,0.20403284438063368,55
1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165.npy,0.2587550200803213,0.36967921257019043,0.25091567635536194,0.8431764799356255,6.126556396484375,1.6469802856445312,0.11571223363280303,0.1410567587614059,0.19512568414211273,1.1306836605072021,13,5,8,0.0,0.20157734453195586,56
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075.npy,0.6002590565328207,0.3593548834323883,0.2404954582452774,0.9411764740943909,138.5690155029297,25.497581481933594,1.8878847062587738,3.8291768550872796,5.005373477935791,16.21912384033203,23,15,8,135.0,0.20143103418085306,57
1.3.6.1.4.1.14519.5.2.1.6279.6001.139444426690868429919252698606,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.139444426690868429919252698606/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.139444426690868429919252698606.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.139444426690868429919252698606/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.139444426690868429919252698606.npy,0.5840701754385965,0.3516712486743927,0.2507636845111847,1.0,123.2796401977539,26.7276611328125,2.213340222835536,4.0820729255676325,9.039555549621582,10.862445831298828,33,25,8,109.0,0.20115605907970024,58
1.3.6.1.4.1.14519.5.2.1.6279.6001.142154819868944114554521645782,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.142154819868944114554521645782/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.142154819868944114554521645782.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.142154819868944114554521645782/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.142154819868944114554521645782.npy,0.26310238225131843,0.3641846776008606,0.24899835884571075,0.8039215803146362,6.3946075439453125,1.7005500793457031,0.14299152567982673,0.17411391615867614,0.24213376641273499,1.183293104171753,13,5,8,0.0,0.19899667755188963,59
1.3.6.1.4.1.14519.5.2.1.6279.6001.159665703190517688573100822213,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.159665703190517688573100822213/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.159665703190517688573100822213.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.159665703190517688573100822213/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.159665703190517688573100822213.npy,0.6003844137690023,0.3605309724807739,0.234700009226799,1.0,118.77499389648438,18.859731674194336,1.6605397880077357,4.059238324165344,9.370983123779297,6.76223087310791,28,20,8,102.0,0.1979113532556428,60
1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896.npy,0.5086147592245153,0.3837027847766876,0.2525947093963623,0.9882352948188782,188.45584106445312,34.0730094909668,2.340625047683716,3.0062334561347948,3.2560794353485107,20.688758850097656,18,10,8,187.0,0.19770258732438084,61
1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689.npy,0.48131080389144903,0.3859694004058838,0.23175419867038727,0.8941176533699036,117.4148178100586,25.069377899169922,1.9942056715488365,4.071320209503181,28.381799697875977,15.784735679626465,33,25,8,102.0,0.19754836114777483,62
1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568.npy,0.3599488135555825,0.3720391094684601,0.19942623376846313,0.7764706015586853,71.21090698242188,15.138104438781738,0.6717014908790583,1.5812183618545652,3.64685320854187,6.721633434295654,23,15,8,61.0,0.19599599988937305,63
1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826.npy,0.2653954849591725,0.3802978992462158,0.23650410771369934,0.8156862854957581,6.3177490234375,1.5875109434127808,0.11054072454571719,0.13472548633813858,0.19567570090293884,1.0969074964523315,13,5,8,0.0,0.19566738953528995,64
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147.npy,0.6621007468615923,0.3372381627559662,0.25196635723114014,1.0,121.75971221923828,21.64783477783203,1.5461901485919949,3.9031026506423934,7.641538143157959,6.705435752868652,33,25,8,115.0,0.19449512071212127,65
1.3.6.1.4.1.14519.5.2.1.6279.6001.440226700369921575481834344455,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.440226700369921575481834344455/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.440226700369921575481834344455.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.440226700369921575481834344455/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.440226700369921575481834344455.npy,0.2689373560126364,0.3887418210506439,0.2385290116071701,0.8509804010391235,7.206207275390625,2.039937734603882,0.1306640654802322,0.15905884087085717,0.21445848047733307,1.2721446752548218,13,5,8,0.0,0.1938526743035741,66
1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478.npy,0.690709827806602,0.34655460715293884,0.2635262906551361,1.0,171.1591796875,38.89458465576172,2.3844045400619507,3.0354961872100836,16.00674057006836,18.647235870361328,43,35,8,171.0,0.19374205924404994,67
1.3.6.1.4.1.14519.5.2.1.6279.6001.116703382344406837243058680403,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.116703382344406837243058680403/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.116703382344406837243058680403.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.116703382344406837243058680403/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.116703382344406837243058680403.npy,0.6344681781730699,0.30455759167671204,0.22354261577129364,0.886274516582489,133.80096435546875,22.614030838012695,1.5264846563339232,3.6715052700042796,15.948765754699707,10.600757598876953,18,10,8,66.0,0.19365779036151062,68
1.3.6.1.4.1.14519.5.2.1.6279.6001.329404588567903628160652715124,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.329404588567903628160652715124/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.329404588567903628160652715124.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.329404588567903628160652715124/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.329404588567903628160652715124.npy,0.643961307161404,0.30632463097572327,0.23871342837810516,0.9019607901573181,190.64691162109375,37.2540283203125,2.0581343173980686,2.8418888092041015,3.0763967037200928,14.500048637390137,18,10,8,189.0,0.1923613862991333,69
